status,question_index,question_id,question,gold_answers,k,policy,model,answer,em,f1,support_recall,selection_support_recall_before_budget,target_hit,selection_target_hit_before_budget,primary_node,feedback_target_node,selected_node_ids,selected_nodes,fully_delivered_node_ids,fully_delivered_nodes,candidate_universe,reference_context_tokens,provider_input_tokens,provider_output_tokens,api_latency_ms,api_attempts,finish_reason,response_cache_hit,prompt_hash,online_weights_before,online_weights_after,online_updated,online_update_reason
complete,23,5ae0ec48554299422ee9955a,"How was Ada Lovelace, the first computer programmer, related to Lord Byron in Childe Byron?","[""his daughter""]",10,adaptive_online_warm,gemini-3.5-flash-lite,"I am sorry, but the provided reference context does not contain information about ""Childe Byron"" or how Ada Lovelace was related to Lord Byron in it.",0.0,0.0,0.5,0.5,0.0,0.0,18,41,"[18, 20, 19, 25, 21, 38, 26, 3, 4, 31, 17]",11,"[18, 20, 19, 25, 21, 38, 26, 3, 4, 31, 17]",11,11,452,498,32,456.2362110000322,1,STOP,False,3867b277d67c44991752d82b097c5e3bf361181ca6d7b96537f2a5651e01080d,"[0.5478724114381803, 0.45212758856181967]","[0.5478724114381803, 0.45212758856181967]",0.0,coverage_miss
complete,23,5ae0ec48554299422ee9955a,"How was Ada Lovelace, the first computer programmer, related to Lord Byron in Childe Byron?","[""his daughter""]",10,cosine,gemini-3.5-flash-lite,"I am sorry, but the provided reference context does not contain information to answer this question.",0.0,0.0,0.5,1.0,0.0,1.0,18,41,"[18, 25, 19, 20, 4, 21, 3, 38, 26, 23, 41]",11,"[18, 25, 19, 20, 4, 21, 3, 38, 26]",9,43,452,496,18,11014.488139999685,1,STOP,False,787ad8778524ed898a925d0b1996fb821e07b52743b3ab614ba97cf5427581ef,,,,
complete,23,5ae0ec48554299422ee9955a,"How was Ada Lovelace, the first computer programmer, related to Lord Byron in Childe Byron?","[""his daughter""]",10,graph_fixed,gemini-3.5-flash-lite,"Based on the provided context, there is no mention of ""Childe Byron"" or how Ada Lovelace was related to Lord Byron.",0.0,0.0,0.5,0.5,0.0,0.0,18,41,"[18, 20, 19, 26, 25, 38, 21, 3, 4, 31, 24]",11,"[18, 20, 19, 26, 25, 38, 21, 3, 4, 31]",10,11,452,498,27,559.1807540004083,1,STOP,False,68201158b4d80a0d15254735b7335589ea9a9259ef3f1195d9c4e24c1a7fb36c,,,,
complete,24,5a77aa8655429949eeb29f22,"What cast member of Flashbacks of a Fool was educated at Bryanston School in Blandford, Dorset?","[""Emilia Fox""]",10,adaptive_offline_global,gemini-3.5-flash-lite,"I am sorry, but the provided reference context does not contain the answer to the question.",0.0,0.0,0.5,0.5,0.0,0.0,27,23,"[27, 25, 26, 24, 12, 9, 2, 8, 30, 28, 29]",11,"[27, 25, 26, 24, 12, 9, 2, 8, 30, 28]",10,28,330,389,18,496.77001899999595,1,STOP,False,edc8f5a46f3fb76e215eb08fdeb6d6ee440b340631a0db0a8a9d0f6a1d2891df,,,,
complete,24,5a77aa8655429949eeb29f22,"What cast member of Flashbacks of a Fool was educated at Bryanston School in Blandford, Dorset?","[""Emilia Fox""]",10,adaptive_online_warm,gemini-3.5-flash-lite,"I am sorry, but the provided reference context does not contain information about ""Flashbacks of a Fool"" or which cast member of that work was educated at Bryanston School.",0.0,0.0,0.5,0.5,0.0,0.0,27,23,"[27, 25, 26, 24, 12, 30, 28, 14, 0, 6, 11]",11,"[27, 25, 26, 24, 12, 30, 28, 14, 0, 6]",10,28,330,388,35,590.4037010000138,1,STOP,False,07dd8b28f4d2d7ac614fe82ace00cfb298c3f684d1651bf14900faff4adf5027,"[0.5478724114381803, 0.45212758856181967]","[0.6287042768091744, 0.3712957231908256]",1.0,ranking_miss_update
complete,24,5a77aa8655429949eeb29f22,"What cast member of Flashbacks of a Fool was educated at Bryanston School in Blandford, Dorset?","[""Emilia Fox""]",10,cosine,gemini-3.5-flash-lite,"I am sorry, but the provided reference context does not contain the answer to the question.",0.0,0.0,0.5,0.5,0.0,0.0,27,23,"[27, 11, 26, 1, 10, 28, 0, 17, 12, 20, 14]",11,"[27, 11, 26, 1, 10, 28, 0, 17, 12, 20, 14]",11,30,330,386,18,516.4408340001501,1,STOP,False,79d10f9bc27b0409499f88dbf0d8bb2b1959e1578c3185be39db0d7e7199bed7,,,,
complete,24,5a77aa8655429949eeb29f22,"What cast member of Flashbacks of a Fool was educated at Bryanston School in Blandford, Dorset?","[""Emilia Fox""]",10,graph_fixed,gemini-3.5-flash-lite,Emilia Fox,1.0,1.0,0.5,0.5,0.0,0.0,27,23,"[27, 25, 26, 12, 24, 30, 28, 14, 0, 13, 6]",11,"[27, 25, 26, 12, 24, 30, 28, 14, 0]",9,28,330,387,3,607.8871970003092,1,STOP,False,c533f0e2aa0efa70b1b092cba833361d65645fc0e27af0e46cc3d99e8c8de3a2,,,,
complete,25,5a8c8828554299653c1aa0ae,"Edward Fitzalan-Howard, 18th Duke of Norfolk is the son of what British Army general and peer","[""Miles Fitzalan-Howard, 17th Duke of Norfolk""]",10,adaptive_offline_global,gemini-3.5-flash-lite,"Miles Fitzalan-Howard, 17th Duke of Norfolk",1.0,1.0,1.0,1.0,1.0,1.0,40,5,"[40, 1, 6, 0, 22, 25, 3, 5, 2, 21, 7]",11,"[40, 1, 6, 0, 22, 25, 3, 5, 2]",9,28,486,539,13,531.5720009998586,1,STOP,False,9beef87b67831c81c7bacdc26c87f1eccb0f91bf6d5665bcdb831af292d7690f,,,,
complete,25,5a8c8828554299653c1aa0ae,"Edward Fitzalan-Howard, 18th Duke of Norfolk is the son of what British Army general and peer","[""Miles Fitzalan-Howard, 17th Duke of Norfolk""]",10,adaptive_online_warm,gemini-3.5-flash-lite,"Miles Fitzalan-Howard, 17th Duke of Norfolk",1.0,1.0,1.0,1.0,1.0,1.0,40,5,"[40, 3, 21, 1, 6, 5, 0, 2, 28, 22, 7]",11,"[40, 3, 21, 1, 6, 5, 0, 2, 28, 22]",10,28,486,541,13,525.3766669998186,1,STOP,False,15f1e59726a0d8eb84779fbb4c781a25ded3b593cc88bebd24b1b2b431aba772,"[0.6287042768091744, 0.3712957231908256]","[0.6287042768091744, 0.3712957231908256]",0.0,prediction_hit
complete,25,5a8c8828554299653c1aa0ae,"Edward Fitzalan-Howard, 18th Duke of Norfolk is the son of what British Army general and peer","[""Miles Fitzalan-Howard, 17th Duke of Norfolk""]",10,cosine,gemini-3.5-flash-lite,"Miles Fitzalan-Howard, 17th Duke of Norfolk",1.0,1.0,1.0,1.0,1.0,1.0,40,5,"[40, 3, 21, 24, 10, 7, 0, 1, 5, 29, 22]",11,"[40, 3, 21, 24, 10, 7, 0, 1, 5, 29, 22]",11,40,486,544,13,615.1318070001253,1,STOP,False,5cfcb7c659a50b61e60c5514c3ee6d4b94f4a7b285a1589dfe96f689466c9195,,,,
complete,25,5a8c8828554299653c1aa0ae,"Edward Fitzalan-Howard, 18th Duke of Norfolk is the son of what British Army general and peer","[""Miles Fitzalan-Howard, 17th Duke of Norfolk""]",10,graph_fixed,gemini-3.5-flash-lite,"Miles Fitzalan-Howard, 17th Duke of Norfolk",1.0,1.0,0.5,0.5,0.0,0.0,40,5,"[40, 1, 3, 2, 22, 0, 23, 21, 4, 25, 6]",11,"[40, 1, 3, 2, 22, 0, 23, 21, 4, 25]",10,28,486,539,13,554.41651000001,1,STOP,False,7fee12841abb1c9797bdba26282b1c67c2b7e8a52e02e8f09fd267ac212860cf,,,,
complete,26,5a798f8c5542994bb9457023,What city and nation was the location of the 2015 Pacific Games where the Kiribati national basketball team finished with a 0-4 record?,"[""Port Moresby, Papua New Guinea""]",10,adaptive_offline_global,gemini-3.5-flash-lite,"Port Moresby, Papua New Guinea",1.0,1.0,1.0,1.0,1.0,1.0,19,12,"[19, 18, 0, 1, 16, 24, 10, 12, 6, 8, 11]",11,"[19, 18, 0, 1, 16, 24, 10, 12]",8,21,383,461,8,1448.8159980001,1,STOP,False,02cc8b7fbb89b3e5c8a13876bd280f597f814603405978d18c5b4b9f960fb171,,,,
complete,26,5a798f8c5542994bb9457023,What city and nation was the location of the 2015 Pacific Games where the Kiribati national basketball team finished with a 0-4 record?,"[""Port Moresby, Papua New Guinea""]",10,adaptive_online_warm,gemini-3.5-flash-lite,"Port Moresby, Papua New Guinea",1.0,1.0,1.0,1.0,1.0,1.0,19,12,"[19, 18, 0, 1, 16, 24, 10, 12, 17, 6, 8]",11,"[19, 18, 0, 1, 16, 24, 10, 12, 17]",9,21,383,460,8,734.5091120000689,1,STOP,False,3df7ac4b63fee791a56c18ff37b580c02392b44d7242cccd73d42d07c36be342,"[0.6287042768091744, 0.3712957231908256]","[0.6287042768091744, 0.3712957231908256]",0.0,prediction_hit
complete,26,5a798f8c5542994bb9457023,What city and nation was the location of the 2015 Pacific Games where the Kiribati national basketball team finished with a 0-4 record?,"[""Port Moresby, Papua New Guinea""]",10,cosine,gemini-3.5-flash-lite,"Port Moresby, Papua New Guinea",1.0,1.0,1.0,1.0,1.0,1.0,19,12,"[19, 18, 1, 0, 7, 9, 13, 12, 26, 25, 17]",11,"[19, 18, 1, 0, 7, 9, 13, 12, 26, 25, 17]",11,26,383,465,8,818.4861220001949,1,STOP,False,eb8cfcd40a79ffed2aaa9be950c1557ee618ea0de893f7183d7085ebbe551d41,,,,
complete,26,5a798f8c5542994bb9457023,What city and nation was the location of the 2015 Pacific Games where the Kiribati national basketball team finished with a 0-4 record?,"[""Port Moresby, Papua New Guinea""]",10,graph_fixed,gemini-3.5-flash-lite,"Port Moresby, Papua New Guinea",1.0,1.0,1.0,1.0,1.0,1.0,19,12,"[19, 18, 0, 1, 16, 24, 10, 12, 17, 6, 8]",11,"[19, 18, 0, 1, 16, 24, 10, 12, 17]",9,21,383,460,8,734.5091120000689,1,STOP,True,3df7ac4b63fee791a56c18ff37b580c02392b44d7242cccd73d42d07c36be342,,,,
complete,27,5ab852c05542990e739ec8c5,"Which peak is flanked by Manaslu, Shispare or Ngadi Chuli?","[""Ngadi Chuli""]",10,adaptive_offline_global,gemini-3.5-flash-lite,Ngadi Chuli,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,16,17,"[16, 17, 19, 24, 13, 20, 12, 23, 18, 15, 25]",11,"[16, 17, 19, 24, 13, 20, 12, 23, 18, 15]",10,21,328,377,4,6644.9537160001455,1,STOP,False,225576b0f46a16d548f7547762e17ef1ab8963e2589d2e6be545313fda80347e,,,,
complete,27,5ab852c05542990e739ec8c5,"Which peak is flanked by Manaslu, Shispare or Ngadi Chuli?","[""Ngadi Chuli""]",10,adaptive_online_warm,gemini-3.5-flash-lite,Ngadi Chuli,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,16,17,"[16, 17, 19, 24, 13, 20, 18, 12, 23, 15, 21]",11,"[16, 17, 19, 24, 13, 20, 18, 12, 23, 15]",10,21,328,376,4,31446.976382999765,2,STOP,False,e09745f71680abcdc1f51bb61a16caf4ada3a406b2fa41b917cfdac5b8afee2e,"[0.6287042768091744, 0.3712957231908256]","[0.6287042768091744, 0.3712957231908256]",0.0,prediction_hit
complete,27,5ab852c05542990e739ec8c5,"Which peak is flanked by Manaslu, Shispare or Ngadi Chuli?","[""Ngadi Chuli""]",10,cosine,gemini-3.5-flash-lite,Ngadi Chuli,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,16,17,"[16, 12, 18, 23, 13, 17, 19, 24, 20, 4, 10]",11,"[16, 12, 18, 23, 13, 17, 19, 24, 20]",9,35,328,372,4,7507.043500999771,1,STOP,False,10e599cb7735ec51aee06abe20cb5d90a6cdeb68e112cbef6deb5bf8135fdf75,,,,
complete,27,5ab852c05542990e739ec8c5,"Which peak is flanked by Manaslu, Shispare or Ngadi Chuli?","[""Ngadi Chuli""]",10,graph_fixed,gemini-3.5-flash-lite,Ngadi Chuli,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,16,17,"[16, 17, 13, 19, 18, 24, 15, 20, 12, 21, 25]",11,"[16, 17, 13, 19, 18, 24, 15, 20, 12, 21, 25]",11,21,328,378,4,553.1144639999184,1,STOP,False,e9555709456df63aa00bd1f69cc28a6d25912ecee54e451d85e6b4c8d7d55b64,,,,
complete,28,5ab7ece25542995dae37e9f3,What 4 divisions make up the company of the wealthiest person in Georgia?,"[""newspapers, television, radio, cable television""]",10,adaptive_offline_global,gemini-3.5-flash-lite,"newspapers, television, radio, cable television",1.0,1.0,1.0,1.0,1.0,1.0,4,16,"[4, 5, 3, 2, 9, 11, 1, 27, 10, 28, 16]",11,"[4, 5, 3, 2, 9, 11, 1, 27, 10, 28, 16]",11,17,514,561,9,31565.86964799999,1,STOP,False,4605168a27aa9846276a44a93f8dd043172ff7dcd1b5c032d6dc3c40116feab4,,,,
complete,28,5ab7ece25542995dae37e9f3,What 4 divisions make up the company of the wealthiest person in Georgia?,"[""newspapers, television, radio, cable television""]",10,adaptive_online_warm,gemini-3.5-flash-lite,"I am sorry, but the provided reference context does not contain information about the divisions that make up the company of the wealthiest person in Georgia.",0.0,0.0,0.5,0.5,0.0,0.0,4,16,"[4, 5, 3, 2, 11, 1, 28, 9, 27, 10, 8]",11,"[4, 5, 3, 2, 11, 1, 28, 9, 27, 10]",10,17,514,559,28,14564.483146999919,1,STOP,False,60e06c686d9c5b0b979b0d2f686e9768475ad8899c8e231fa9e22d321d107b49,"[0.6287042768091744, 0.3712957231908256]","[0.6908529278046804, 0.30914707219531956]",1.0,ranking_miss_update
complete,28,5ab7ece25542995dae37e9f3,What 4 divisions make up the company of the wealthiest person in Georgia?,"[""newspapers, television, radio, cable television""]",10,cosine,gemini-3.5-flash-lite,"I am sorry, but the provided reference context does not contain information about the divisions that make up the company of the wealthiest person in Georgia.",0.0,0.0,0.5,0.5,0.0,0.0,4,16,"[4, 1, 5, 11, 28, 2, 3, 8, 9, 26, 27]",11,"[4, 1, 5, 11, 28, 2, 3, 8, 9, 26]",10,31,514,562,28,577.0338769998489,1,STOP,False,c1c349d363273deb576aad71b8d116a0211a3574f81fcc7124081c9bc7986086,,,,
complete,28,5ab7ece25542995dae37e9f3,What 4 divisions make up the company of the wealthiest person in Georgia?,"[""newspapers, television, radio, cable television""]",10,graph_fixed,gemini-3.5-flash-lite,"newspapers, television, radio, cable television",1.0,1.0,1.0,1.0,1.0,1.0,4,16,"[4, 5, 3, 2, 11, 1, 28, 9, 10, 16, 0]",11,"[4, 5, 3, 2, 11, 1, 28, 9, 10, 16]",10,17,514,563,9,477.50092899968877,1,STOP,False,44cf8b005da3885efa1584e9ea4f1e2f8f07b9423d56dcb38ecd9ccbadcb0fb8,,,,
complete,29,5a84f5865542991dd0999e30,What Irish county are the band that had a concert tour called the In Blue Tour?,"[""County Louth""]",10,adaptive_offline_global,gemini-3.5-flash-lite,"To answer the question based *only* on the provided reference context: the context states that The Corrs are an ""Irish band,"" but it **does not** mention what Irish *county* they are from. Therefore, the information is not present in the text.",0.0,0.05555555555555555,0.3333333333333333,0.3333333333333333,0.0,0.0,11,46,"[11, 12, 13, 8, 4, 7, 9, 45, 10, 5, 6]",11,"[11, 12, 13, 8, 4, 7, 9, 45, 10, 5]",10,18,347,404,54,631.8389879997994,1,STOP,False,94a05a65118ec4f429228a5111a04a6463bd0320469caf0f9c20fd7a794a2c56,,,,
complete,29,5a84f5865542991dd0999e30,What Irish county are the band that had a concert tour called the In Blue Tour?,"[""County Louth""]",10,adaptive_online_warm,gemini-3.5-flash-lite,"To answer the question based *only* on the provided reference context, no information is given about the Irish county of the band (The Corrs).",0.0,0.09523809523809525,0.3333333333333333,0.3333333333333333,0.0,0.0,11,46,"[11, 12, 13, 8, 4, 7, 5, 9, 45, 10, 6]",11,"[11, 12, 13, 8, 4, 7, 5, 9, 45, 10]",10,18,347,404,30,19230.738454999937,3,STOP,False,774bacf194c4758998710de6412c98caf4085161334045b18e2614b3bb684bae,"[0.6908529278046804, 0.30914707219531956]","[0.7558014460051278, 0.24419855399487217]",1.0,ranking_miss_update
complete,29,5a84f5865542991dd0999e30,What Irish county are the band that had a concert tour called the In Blue Tour?,"[""County Louth""]",10,cosine,gemini-3.5-flash-lite,"Based on the provided context, there is no mention of the Irish county for the band that had the In Blue Tour.",0.0,0.09999999999999999,0.6666666666666666,0.6666666666666666,0.0,0.0,11,46,"[11, 12, 8, 44, 13, 4, 5, 47, 6, 7, 10]",11,"[11, 12, 8, 44, 13, 4, 5, 47, 6, 7, 10]",11,66,347,407,24,532.464212999912,1,STOP,False,b63fde9ba5ec6acd3e2b19a2334b40c26b0528993171697bb8088c2ba59d6ee8,,,,
complete,29,5a84f5865542991dd0999e30,What Irish county are the band that had a concert tour called the In Blue Tour?,"[""County Louth""]",10,graph_fixed,gemini-3.5-flash-lite,"Based on the provided context, there is no mention of an Irish county.",0.0,0.15384615384615385,0.3333333333333333,0.3333333333333333,0.0,0.0,11,46,"[11, 12, 13, 8, 5, 4, 7, 9, 10, 45, 6]",11,"[11, 12, 13, 8, 5, 4, 7, 9, 10, 45]",10,18,347,404,15,623.1755789999625,1,STOP,False,b5cdbb2392efd728cd2d66bc138a1122b58f30f96140b3974ab923af233fa342,,,,
complete,30,5a727ca45542994cef4bc2d8,What is Old Orchard Shopping Center currently called?,"[""Westfield Old Orchard""]",10,adaptive_offline_global,gemini-3.5-flash-lite,Westfield Old Orchard,1.0,1.0,1.0,1.0,1.0,1.0,8,38,"[8, 9, 38, 32, 1, 35, 31, 29, 40, 34, 28]",11,"[8, 9, 38, 32, 1, 35, 31, 29, 40]",9,29,290,343,4,630.3448609996849,1,STOP,False,473ccf2ca9eb69a2db125067f2c07657c8d29a653f3217cce8403e69e0dfd470,,,,
complete,30,5a727ca45542994cef4bc2d8,What is Old Orchard Shopping Center currently called?,"[""Westfield Old Orchard""]",10,adaptive_online_warm,gemini-3.5-flash-lite,Westfield Old Orchard,1.0,1.0,1.0,1.0,1.0,1.0,8,38,"[8, 9, 38, 32, 0, 10, 33, 1, 35, 31, 5]",11,"[8, 9, 38, 32, 0, 10, 33, 1, 35]",9,29,290,341,4,521.9942570001876,1,STOP,False,7d73e163829b852f4a865dd220b9f626a8daac55e3cbd36696e5b765cf232d42,"[0.7558014460051278, 0.24419855399487217]","[0.7558014460051278, 0.24419855399487217]",0.0,prediction_hit
complete,30,5a727ca45542994cef4bc2d8,What is Old Orchard Shopping Center currently called?,"[""Westfield Old Orchard""]",10,cosine,gemini-3.5-flash-lite,Westfield Old Orchard,1.0,1.0,0.5,0.5,0.0,0.0,8,38,"[8, 9, 31, 30, 39, 33, 35, 0, 25, 1, 10]",11,"[8, 9, 31, 30, 39, 33, 35, 0, 25, 1, 10]",11,41,290,342,4,487.06713999990825,1,STOP,False,d50d9db6f4050a14fd712c67ce962b6cbc59fe995fc95d85693690e9e6da2a5c,,,,
complete,30,5a727ca45542994cef4bc2d8,What is Old Orchard Shopping Center currently called?,"[""Westfield Old Orchard""]",10,graph_fixed,gemini-3.5-flash-lite,Westfield Old Orchard,1.0,1.0,1.0,1.0,1.0,1.0,8,38,"[8, 9, 38, 32, 0, 1, 35, 31, 10, 33, 5]",11,"[8, 9, 38, 32, 0, 1, 35, 31, 10]",9,29,290,341,4,342.30099599972164,1,STOP,False,dc6e27d419f5a83a38b81ce0b1669e98c0f876a889b6c0cd5e72071a770e9770,,,,
complete,31,5a7cb5f0554299452d57b9b5,"What year was the essay which Henry Louis Gates and Cornel West criticized in their book, ""The Future of the Race"" first published?","[""1903""]",10,adaptive_offline_global,gemini-3.5-flash-lite,1903,1.0,1.0,1.0,1.0,1.0,1.0,33,34,"[33, 35, 34, 31, 15, 16, 32, 30, 17, 20, 18]",11,"[33, 35, 34, 31, 15, 16, 32, 30, 17, 20]",10,29,296,362,4,34781.79206799996,2,STOP,False,b8f7138020641fefff0d7d0dae3c9292e82e7098585a7df178db310510ca800a,,,,
complete,31,5a7cb5f0554299452d57b9b5,"What year was the essay which Henry Louis Gates and Cornel West criticized in their book, ""The Future of the Race"" first published?","[""1903""]",10,adaptive_online_warm,gemini-3.5-flash-lite,1903,1.0,1.0,1.0,1.0,1.0,1.0,33,34,"[33, 35, 34, 31, 15, 16, 32, 17, 20, 18, 21]",11,"[33, 35, 34, 31, 15, 16, 32, 17, 20, 18, 21]",11,29,296,364,4,359.3338809996567,1,STOP,False,03aed8f61759e8fd2043bd37cfea1a94671e2f8e28e3015771a97f7f04fef412,"[0.7558014460051278, 0.24419855399487217]","[0.7558014460051278, 0.24419855399487217]",0.0,prediction_hit
complete,31,5a7cb5f0554299452d57b9b5,"What year was the essay which Henry Louis Gates and Cornel West criticized in their book, ""The Future of the Race"" first published?","[""1903""]",10,cosine,gemini-3.5-flash-lite,"To answer the question based only on the provided context, the year the essay was first published is not mentioned.",0.0,0.0,0.6666666666666666,0.6666666666666666,1.0,1.0,33,34,"[33, 35, 34, 16, 15, 20, 18, 14, 19, 3, 17]",11,"[33, 35, 34, 16, 15, 20, 18, 14, 19]",9,35,296,369,22,537.763009000173,1,STOP,False,ddda6b4f09d927f696540c01118a3f6f90462917625810086fb0333371deb45e,,,,
complete,31,5a7cb5f0554299452d57b9b5,"What year was the essay which Henry Louis Gates and Cornel West criticized in their book, ""The Future of the Race"" first published?","[""1903""]",10,graph_fixed,gemini-3.5-flash-lite,1903,1.0,1.0,1.0,1.0,1.0,1.0,33,34,"[33, 35, 34, 31, 15, 16, 32, 17, 18, 20, 21]",11,"[33, 35, 34, 31, 15, 16, 32, 17, 18, 20, 21]",11,29,296,364,4,700.5798019999929,1,STOP,False,4b67ba2be56c5c86410f75b30cf9f9ab8b5fcd71fc2878f65487d49412040e61,,,,
complete,32,5ac41f1d5542991943173924,"Is Ohio State University or California State University, Dominguez Hills further west?","[""California State University, Dominguez Hills""]",10,adaptive_offline_global,gemini-3.5-flash-lite,"I cannot answer this question because the reference context does not contain information about California State University, Dominguez Hills.",0.0,0.4347826086956522,0.0,0.0,0.0,0.0,17,0,"[17, 16, 19, 18, 20, 21, 22, 23, 24, 25, 27]",11,"[17, 16, 19, 18, 20, 21, 22, 23, 24, 25, 27]",11,19,296,350,21,666.0495789997185,1,STOP,False,f4db3528991d7c013e32f7b009238880ccd9a457737e20165c6f1ac2108ff383,,,,
complete,32,5ac41f1d5542991943173924,"Is Ohio State University or California State University, Dominguez Hills further west?","[""California State University, Dominguez Hills""]",10,adaptive_online_warm,gemini-3.5-flash-lite,I cannot answer this question based on the provided reference context.,0.0,0.0,0.0,0.0,0.0,0.0,17,0,"[17, 16, 19, 18, 20, 22, 27, 23, 24, 6, 21]",11,"[17, 16, 19, 18, 20, 22, 27, 23, 24, 6]",10,19,296,351,12,578.6805200000344,1,STOP,False,6cd13c2f8a3284f3040255f54012cb1fb3111226d774477f0e3e1c7035511b34,"[0.7558014460051278, 0.24419855399487217]","[0.7558014460051278, 0.24419855399487217]",0.0,coverage_miss
complete,32,5ac41f1d5542991943173924,"Is Ohio State University or California State University, Dominguez Hills further west?","[""California State University, Dominguez Hills""]",10,cosine,gemini-3.5-flash-lite,"I am sorry, but the provided reference context does not contain information to answer whether Ohio State University or California State University, Dominguez Hills is further west.",0.0,0.32258064516129037,0.0,0.0,0.0,0.0,17,0,"[17, 16, 27, 23, 6, 18, 22, 19, 25, 20, 24]",11,"[17, 16, 27, 23, 6, 18, 22, 19, 25, 20]",10,37,296,353,30,81229.80931400025,2,STOP,False,d25dba18817738b2f7f2e2d8096c84adeda728cdd10ea2db30583d870dc6ece8,,,,
complete,32,5ac41f1d5542991943173924,"Is Ohio State University or California State University, Dominguez Hills further west?","[""California State University, Dominguez Hills""]",10,graph_fixed,gemini-3.5-flash-lite,"I am sorry, but the provided reference context does not contain information about California State University, Dominguez Hills.",0.0,0.45454545454545453,0.0,0.0,0.0,0.0,17,0,"[17, 16, 19, 18, 20, 22, 27, 23, 24, 25, 6]",11,"[17, 16, 19, 18, 20, 22, 27, 23, 24, 25]",10,19,296,352,21,482.26392300011867,1,STOP,False,fb37235cff227f52f5372134452498e9346f84152ac30b38a5f4047cb68e2906,,,,
complete,33,5a8a39195542992d82986f04,Blues to the Bush is an album by The Who that can still be found on what e-commerce platform that was founded in 1995?,"[""eBay Inc.""]",10,adaptive_offline_global,gemini-3.5-flash-lite,EBay,0.0,0.6666666666666666,1.0,1.0,1.0,1.0,45,44,"[45, 44, 21, 23, 24, 26, 25, 22, 27, 8, 7]",11,"[45, 44, 21, 23, 24, 26, 25, 22, 27, 8]",10,19,332,418,2,5821.644230999937,1,STOP,False,a3d82131751f1936380626bec0e6b58a1d9d2ae067c744b30dda988b1a5133c2,,,,
complete,33,5a8a39195542992d82986f04,Blues to the Bush is an album by The Who that can still be found on what e-commerce platform that was founded in 1995?,"[""eBay Inc.""]",10,adaptive_online_warm,gemini-3.5-flash-lite,EBay,0.0,0.6666666666666666,1.0,1.0,1.0,1.0,45,44,"[45, 44, 24, 21, 23, 26, 22, 27, 25, 31, 8]",11,"[45, 44, 24, 21, 23, 26, 22, 27, 25, 31]",10,19,332,419,2,12839.808823000112,1,STOP,False,e41f3892be0596a43ec88628e2232c12aec48049d3f5eade9ac46429a458f170,"[0.7558014460051278, 0.24419855399487217]","[0.7558014460051278, 0.24419855399487217]",0.0,prediction_hit
complete,33,5a8a39195542992d82986f04,Blues to the Bush is an album by The Who that can still be found on what e-commerce platform that was founded in 1995?,"[""eBay Inc.""]",10,cosine,gemini-3.5-flash-lite,EBay,0.0,0.6666666666666666,0.75,0.75,1.0,1.0,45,44,"[45, 44, 22, 27, 24, 9, 14, 6, 1, 21, 18]",11,"[45, 44, 22, 27, 24, 9, 14, 6, 1, 21, 18]",11,45,332,416,2,661.752162999619,1,STOP,False,f78405781e77535c96efe5c003a1644f5c16ff4988fb98269a0e6c3cfdd9959b,,,,
complete,33,5a8a39195542992d82986f04,Blues to the Bush is an album by The Who that can still be found on what e-commerce platform that was founded in 1995?,"[""eBay Inc.""]",10,graph_fixed,gemini-3.5-flash-lite,EBay,0.0,0.6666666666666666,1.0,1.0,1.0,1.0,45,44,"[45, 44, 21, 24, 23, 26, 22, 27, 25, 31, 8]",11,"[45, 44, 21, 24, 23, 26, 22, 27, 25, 31]",10,19,332,419,2,691.4774459996806,1,STOP,False,5894ea467ae672924dda67c696856e46993b9e553416ff503ba6f44b32301dc3,,,,
complete,34,5a88c92d5542993b751ca84e,What breed of dog are the Basset Bleu de Gascogne and the Beagle?,"[""The Beagle is a breed of small hound""]",10,adaptive_offline_global,gemini-3.5-flash-lite,hound,0.0,0.2857142857142857,0.5,0.5,0.0,0.0,19,29,"[19, 20, 21, 22, 24, 23, 1, 4, 6, 5, 0]",11,"[19, 20, 21, 22, 24, 23, 1, 4, 6, 5, 0]",11,19,405,444,1,496.8572130001121,1,STOP,False,d61ba5f0f6085e81aaf11b5e0c5b59719127f7da96236a62d7c5e57bdfefdc84,,,,
complete,34,5a88c92d5542993b751ca84e,What breed of dog are the Basset Bleu de Gascogne and the Beagle?,"[""The Beagle is a breed of small hound""]",10,adaptive_online_warm,gemini-3.5-flash-lite,Basset Bleu de Gascogne,0.0,0.0,0.5,0.5,0.0,0.0,19,29,"[19, 20, 22, 21, 24, 1, 4, 6, 5, 0, 17]",11,"[19, 20, 22, 21, 24, 1, 4, 6, 5, 0]",10,19,405,448,7,59913.014989999734,1,STOP,False,d906b19855beb816ec741d3258f4500f65d7a9cf330a7781dd25cce9009cb015,"[0.7558014460051278, 0.24419855399487217]","[0.7558014460051278, 0.24419855399487217]",0.0,coverage_miss
